Date,Regime,Prob_Bull,Prob_Uncertain,Prob_Crisis,Returns,NFCI,Correlation
2008-01-31,2,5.653149502961438e-288,2.417718024892155e-250,1.0,-0.062366036297893016,0.40973,-0.5540939959277824
2008-02-29,2,1.884574943895704e-165,1.5551026791891345e-195,1.0,-0.026182817307065183,0.78543,-0.4761691708142669
2008-03-31,2,7.941213263996897e-190,1.325130011956757e-215,1.0,-0.008982560505316215,0.94269,-0.4629451470213679
2008-04-30,2,0.0,0.0,1.0,0.04656171029382518,0.64795,-0.6117114595211197
2008-05-31,2,9.71942642451788e-291,4.1661838043237114e-265,1.0,0.015003682908370052,0.50185,-0.5672931598170885
2008-06-30,2,4.3645034585637135e-153,9.129433189348052e-183,1.0,-0.0872764454301693,0.71057,-0.6014851294438569
2008-07-31,2,8.424760894599451e-160,2.7382103019813696e-191,1.0,-0.009026205203521187,0.71398,-0.5819562865268189
2008-08-31,2,2.0121689859377885e-177,3.313307405358963e-204,1.0,0.015335771515038553,0.83798,-0.5410419529857352
2008-09-30,2,0.0,0.0,1.0,-0.09890842595302299,1.79243,-0.49759851134486854
2008-10-31,2,0.0,0.0,1.0,-0.1805470155904913,2.78097,-0.11956737809115332
2008-11-30,2,0.0,0.0,1.0,-0.07214712147469164,3.05715,-0.20647214356498167
2008-12-31,2,0.0,0.0,1.0,0.00974834955630126,2.70217,-0.0023217688193916245
2009-01-31,2,0.0,3.5005065544747135e-31,1.0,-0.08568234448099941,2.12379,0.1425158503493501
2009-02-28,2,0.0,2.331941462314507e-54,1.0,-0.11367150913137998,2.12801,0.17397469033087024
2009-03-31,2,0.0,1.7514195371718192e-51,1.0,0.08002198201799601,1.91751,0.20544960859834904
2009-04-30,2,5.562996718896797e-228,1.52073358686568e-34,1.0,0.0947154752689499,1.37284,0.06804381691649675
2009-05-31,2,0.0,0.0,1.0,0.056809057838648064,0.86951,0.032046883449510614
2009-06-30,2,4.253952212240904e-146,1.5007381046552251e-62,1.0,-0.0006556722950133753,0.72012,0.04983650968131001
2009-07-31,2,1.5728847273828065e-126,7.147183331211937e-19,1.0,0.0719543230017521,0.41318,0.049079759891968056
2009-08-31,2,2.270986129512666e-104,8.811577105132981e-75,1.0,0.036273592751531816,0.22795,0.05098673395465742
2009-09-30,2,8.872427735160799e-100,7.834827168966576e-80,1.0,0.03484283847005467,0.10115,0.07440294581532617
2009-10-31,2,5.935163358333058e-100,7.316032613112569e-84,1.0,-0.019412650447332196,0.02031,0.02752043579321514
2009-11-30,2,3.5203912856828695e-101,2.278740579593775e-93,1.0,0.059783657906817285,-0.03268,0.29127441493513645
2009-12-31,2,3.918342501852627e-104,4.309635624877145e-105,1.0,0.0189206866745447,-0.15131,0.401982337209539
2010-01-31,2,1.331989147700181e-83,3.305649124816169e-41,1.0,-0.03701871772211206,-0.2006,-0.04602603231554013
2010-02-28,2,3.422473530385733e-83,2.894395088933063e-75,1.0,0.03071772344402193,-0.24544,-0.14991834272649987
2010-03-31,2,7.992598854717633e-20,5.950795252434687e-32,1.0,0.05909820060314415,-0.41778,-0.3411106398906994
2010-04-30,2,8.134288127744789e-57,1.8174748210340147e-55,1.0,0.01535181978090266,-0.35197,-0.11527337343885194
2010-05-31,2,2.830015008939942e-87,7.98962629720152e-50,1.0,-0.08278875864006487,-0.07047,-0.3195611317438801
2010-06-30,2,3.076664514208276e-147,2.435321004323961e-125,1.0,-0.05312762234041761,-0.0725,-0.4403757658631259
2010-07-31,2,4.5140581105959614e-123,1.9501165832364035e-99,1.0,0.06606912240404662,-0.24711,-0.4852268826590697
2010-08-31,2,5.088663586454238e-56,1.0050895683404901e-66,1.0,-0.04602368365390995,-0.26998,-0.582961662000237
2010-09-30,1,2.531582948262463e-08,0.9999623017667114,3.7672917457003416e-05,0.08576948590251694,-0.33296,-0.6462449278279611
2010-10-31,1,0.00014255251540695512,0.9998573946101584,5.2874442995199606e-08,0.03749051612868509,-0.43316,-0.7157253194860194
2010-11-30,1,0.00027170146667822493,0.9997110113603064,1.728717302639873e-05,0.0,-0.45043,-0.7360598264305677
2010-12-31,1,0.00021033559937182862,0.9997896615787759,2.8218389141592616e-09,0.06471212240853513,-0.5239,-0.8329401549662854
2011-01-31,1,0.005849701719658366,0.9941489662946812,1.3319856734182788e-06,0.023033189480659393,-0.59496,-0.8147957049451977
2011-02-28,0,0.9966813824645036,0.0033169977896746177,1.6197458150824106e-06,0.03414726320012552,-0.57361,-0.7975627516433375
2011-03-31,0,0.9977585644524289,0.00223972401481337,1.711532745062386e-06,0.00012028420941226512,-0.54882,-0.7835281507554673
2011-04-30,0,0.9951492912248528,0.00484886571064303,1.843064515960125e-06,0.02854976211548705,-0.60057,-0.7804597755525288
2011-05-31,0,0.9980697164115541,0.001928150626902561,2.1329615477632424e-06,-0.011277674700818117,-0.56185,-0.7713334054829616
2011-06-30,0,0.9973409816641285,0.00260148757237063,5.7530763493076215e-05,-0.017013817351634528,-0.5203,-0.6075279788686898
2011-07-31,0,0.9999670816112788,5.695580015830872e-06,2.7222808705071873e-05,-0.020207271520249655,-0.39539,-0.6661536775942011
2011-08-31,0,0.9999998733054634,1.7657989601923355e-15,1.2669453668294868e-07,-0.056544632476475835,-0.13793,-0.6969429777066096
2011-09-30,0,0.9999897773485725,7.049298856370135e-23,1.0222651414616301e-05,-0.07194808418540954,-0.03897,-0.8204745620666268
2011-10-31,2,1.8466505928839278e-05,2.4887605566217547e-25,0.9999815334940712,0.10359143228438472,-0.10455,-0.796481475574074
2011-11-30,0,0.9999961606285218,1.2677952882686339e-18,3.839371475026992e-06,-0.004071761073458294,-0.07343,-0.8200945706631357
2011-12-31,1,6.857587488187857e-27,0.9999963580549814,3.6419449955920926e-06,0.010393925185561453,-0.15046,-0.786521191515193
2012-01-31,0,0.9999999970827389,2.9172642738503112e-09,3.456570561899296e-16,0.04533143137186534,-0.32595,-0.805112256364326
2012-02-29,0,0.9999996495202527,3.504795261101059e-07,2.1110462062719395e-13,0.04249009660868333,-0.41008,-0.823590312058088
2012-03-31,0,0.9999981620670276,1.8379102093521672e-06,2.2751730892945073e-11,0.03165703289273521,-0.4384,-0.8255015013009588
2012-04-30,0,0.999999902627683,9.720869618979719e-08,1.636330470064e-10,-0.0066978604917035615,-0.38145,-0.8361670824776509
2012-05-31,0,0.9999999999626823,5.980322434222095e-13,3.6715007349491005e-11,-0.06193490777853963,-0.26371,-0.8562246328256985
2012-06-30,0,0.9999999999508873,4.876343133961815e-11,3.587625863810614e-13,0.039779347522489565,-0.27752,-0.9306460667149382
2012-07-31,0,0.9999992452141562,7.02334201660201e-08,6.845524043337307e-07,0.011760036516062096,-0.36945,-0.9265963375273515
2012-08-31,0,0.999991231119416,7.924275282983172e-06,8.446052936641563e-07,0.024744056541650065,-0.46364,-0.9089332706666965
2012-09-30,0,0.9999659778149117,3.4022059694283154e-05,1.2539208177914176e-10,0.025034606386157884,-0.53056,-0.8440771939761186
2012-10-31,0,0.9999374032234224,6.259381316294608e-05,2.96341138305191e-09,-0.018365327051240478,-0.55252,-0.7951497639815283
2012-11-30,0,0.9998711017185881,0.00012889425340505476,4.02799289442871e-09,0.005643538369823782,-0.55835,-0.7933812265862937
2012-12-31,0,0.9985706210728478,0.0014251725029847595,4.206424164802797e-06,0.008894939451371322,-0.60279,-0.7797644077496608
2013-01-31,0,0.9998953401257263,0.00010462968047414577,3.01937794489686e-08,0.04992303442344493,-0.64643,-0.8255485785296565
2013-02-28,0,0.9988027504843833,0.0011944437248498315,2.805790786786515e-06,0.012678714207271204,-0.65357,-0.8128806533481228
2013-03-31,0,0.9997483181363188,0.0002516566599159239,2.5203784149204625e-08,0.03726712707141466,-0.66664,-0.796938233161859
2013-04-30,0,0.9983632206088496,0.0016367358231573882,4.356797630874248e-08,0.019030398640816498,-0.70722,-0.7208125734115608
2013-05-31,1,1.9264254297861056e-07,0.9999876197862924,1.2187571172106589e-05,0.02333542015838684,-0.69419,-0.31181766099830877
2013-06-30,1,1.9225839622765998e-21,0.999751639775781,0.0002483602241913269,-0.013434984318841886,-0.63295,-0.13933824173769893
2013-07-31,1,2.252809212317713e-19,0.9996561337631318,0.0003438662368538419,0.05038665329424568,-0.66413,-0.1570305280842641
2013-08-31,1,2.4412006211389546e-20,0.9994160625123082,0.0005839374877197131,-0.0304515519257854,-0.66753,-0.13231789500672525
2013-09-30,1,6.618201454982426e-07,0.9999993367755945,1.4042354279478185e-09,0.03115597527014816,-0.6803,-0.07526524948136365
2013-10-31,1,1.0388316916850245e-28,0.999605111080475,0.0003948889195504504,0.045266455408731456,-0.73005,0.027897782379283496
2013-11-30,1,9.905958255430194e-30,0.9995098978984485,0.0004901021015385658,0.029207351264181378,-0.77335,0.053960327806685734
2013-12-31,1,2.1790663837800052e-28,0.9995231156202261,0.0004768843797530975,0.02559586201642682,-0.783,0.0302626996769469
2014-01-31,1,1.025370200374067e-14,0.9973481364547356,0.0026518635452494445,-0.03588442572211528,-0.76675,-0.2607847858883309
2014-02-28,1,1.0416962222748327e-15,0.9992233254919339,0.0007766745080410844,0.04451046214605681,-0.77949,-0.22247312275752992
2014-03-31,1,4.666421273472781e-16,0.9996304394031635,0.0003695605968436138,0.008260673895028487,-0.77921,-0.23474333010158294
2014-04-30,1,2.0302441222560587e-14,0.9996473952519604,0.0003526047480238347,0.006927751169224919,-0.77232,-0.28889364008698154
2014-05-31,1,1.9643559616253684e-15,0.9995739701095304,0.00042602989045342386,0.02294139279233468,-0.7929,-0.25922654553638075
2014-06-30,1,2.161530277519855e-09,0.9992078143383555,0.0007921835001132267,0.020434748847867484,-0.78626,-0.44825896394897924
2014-07-31,1,0.00037301123182431156,0.999626529642544,4.5912563144933223e-07,-0.013529235059742784,-0.74236,-0.34573139706482137
2014-08-31,1,0.0006774872213310567,0.9993224683703054,4.440834843772832e-08,0.03870487538181346,-0.72577,-0.4016126876795703
2014-09-30,1,2.8861153913130406e-17,0.9997949786540709,0.00020502134593466245,-0.01389216292484597,-0.67634,-0.21156464632541824
2014-10-31,1,1.1461621872636295e-05,0.9999885362411745,2.13694657729585e-09,0.023277989447661896,-0.64626,-0.2156423745702408
2014-11-30,1,1.4153329222913872e-22,0.9998935841671212,0.00010641583285883046,0.027101402091106255,-0.65095,-0.10037087260394477
2014-12-31,1,4.129984142980769e-24,0.9996501029919844,0.0003498970079978678,-0.0025399187697034524,-0.57214,-0.056664083351425865
2015-01-31,1,3.5239705096684183e-16,0.9930934966086319,0.0069065033913863925,-0.03007712903158355,-0.50475,-0.1985671096045436
2015-02-28,1,9.527154814441556e-07,0.9919327958823742,0.008066251402165768,0.054682023799077155,-0.525,-0.4498216433518717
2015-03-31,1,3.795824754410172e-08,0.9971351240940217,0.002864837947749396,-0.015830501548152714,-0.5391,-0.4141451865899126
2015-04-30,1,8.93198907419391e-10,0.9992601157855345,0.0007398833212738233,0.009786393393286463,-0.54642,-0.3831981122202346
2015-05-31,1,0.00036645365413559566,0.9996332951452263,2.5120063900819204e-07,0.0127738896374423,-0.5481,-0.4096357535947444
2015-06-30,1,1.873612982464343e-14,0.9989236099757868,0.0010763900241926381,-0.02052147901970932,-0.54086,-0.25547504473500776
2015-07-31,1,6.215152102578218e-16,0.9990893685487203,0.0009106314512820242,0.02233817536710499,-0.50089,-0.2071685410025645
2015-08-31,2,7.528942262353798e-14,0.39702993857068813,0.6029700614292166,-0.06288685276420888,-0.41738,-0.2097630509427587
2015-09-30,2,2.5242994501979587e-10,0.054830758488477876,0.9451692412590948,-0.025847037697910663,-0.4045,-0.25547934665532446
2015-10-31,2,1.4776992661982244e-09,0.0066674302893235,0.9933325682329704,0.08163493758671812,-0.46715,-0.27641281125134215
2015-11-30,1,0.001831497587430822,0.9981578499637286,1.0652448829653484e-05,0.003648421266512907,-0.44397,-0.3197351100424946
2015-12-31,2,2.2552588016925847e-08,0.00023874660180815381,0.999761230845612,-0.017433454370143958,-0.36146,-0.31423618419190336
2016-01-31,2,2.4346918160117363e-07,1.2771323519594758e-08,0.9999997437595072,-0.05106867887847147,-0.29708,-0.3644266958650515
2016-02-29,2,2.5396416540122162e-14,1.5371415405421103e-10,0.9999999998462386,-0.000826174703067455,-0.31517,-0.15901797476094578
2016-03-31,0,0.9996726651057013,0.00032233556632057635,4.999327968225221e-06,0.06509997772577458,-0.37058,-0.1493050142251365
2016-04-30,1,4.906229306927401e-16,0.9422553409742748,0.05774465902572701,0.003933483936377216,-0.38537,-0.13766654085131286
2016-05-31,1,2.733926002616554e-18,0.9947852788720013,0.005214721128024836,0.016868597368035768,-0.37464,-0.11353590014931102
2016-06-30,1,4.18777905033151e-15,0.9965132309659834,0.003486769034008979,0.0034698732918782686,-0.34849,-0.20594317443330593
2016-07-31,1,1.2440057567403106e-13,0.9968910386199203,0.0031089613799685123,0.035821992085227496,-0.35902,-0.24444181649986688
2016-08-31,0,0.9999899743371051,9.992628340965271e-06,3.303455524087412e-08,0.0011968201056052165,-0.35432,-0.4053118123227671
2016-09-30,1,6.437641354149174e-10,0.9957753777563239,0.004224621599904647,5.7951012066630154e-05,-0.33887,-0.3502965910092729
2016-10-31,1,2.8400767418459757e-18,0.9977991456815314,0.0022008543184715706,-0.0174889767534864,-0.37925,-0.13406189534879184
2016-11-30,1,4.853577761460031e-12,0.9991099478732467,0.0008900521219149029,0.03617583362721656,-0.42945,-0.30493371422091214
2016-12-31,1,5.2901689869250195e-12,0.999572265974594,0.00042773402011088944,0.020069264703886855,-0.46769,-0.3256131016026347
2017-01-31,1,4.062767221128253e-22,0.9997263056769787,0.0002736943230068004,0.017736527655958356,-0.48774,-0.08242077912682907
2017-02-28,0,0.9433403645879864,0.05655774998531963,0.00010188542669810596,0.03853901160021664,-0.48863,0.028260531797850798
2017-03-31,1,5.9852958624936174e-27,0.9995900615678177,0.00040993843220208146,0.0012493118008664347,-0.4816,0.017329779226274135
2017-04-30,1,2.0875256607829137e-26,0.9997254907396982,0.0002745092603114846,0.009877081484385685,-0.50845,0.0026983336535357856
2017-05-31,1,3.058589224371906e-07,0.9999996940075462,1.3353482514568172e-10,0.014014185784457725,-0.54647,-0.0006745552974375624
2017-06-30,1,0.00036129119451960503,0.9994265698648597,0.00021213894063095099,0.006354879534596072,-0.57024,0.10698309340739318
2017-07-31,1,2.214634554177266e-26,0.9998267265641871,0.00017327343580529262,0.020345935192464387,-0.57843,-0.003977791723355086
2017-08-31,1,1.6380141210443993e-06,0.999998361925384,6.050718653219614e-11,0.00291313269403391,-0.56061,-0.07929654166205087
2017-09-30,1,0.0013949746304302941,0.9986048642322488,1.6113734215073665e-07,0.019949261906554196,-0.57103,-0.12512958367023025
2017-10-31,1,0.011146425225262031,0.9885238653353995,0.00032970943933046743,0.023290790360246418,-0.5974,-0.5155644809255779
2017-11-30,1,1.2813090934039847e-05,0.9999858813128757,1.3055962002510557e-06,0.030108049622462822,-0.60578,-0.1600356229473758
2017-12-31,1,0.0008017323712074921,0.9991981171257457,1.5050305088678463e-07,0.01205471907247946,-0.6184,-0.16824601602606967
2018-01-31,1,0.028877571458020095,0.9700780240519676,0.001044404490030714,0.054828246833469034,-0.60854,-0.5305342030695721
2018-02-28,1,0.010803426116580217,0.9877120261998922,0.0014845476835468182,-0.03703762657548832,-0.54628,-0.05823913027357239
2018-03-31,1,0.044733309494012885,0.9552215895066948,4.5100999307316324e-05,-0.027793381349485242,-0.49912,-0.2401313787665895
2018-04-30,1,1.4581496390754022e-16,0.9998433431538103,0.0001566568461677077,0.005154745129312915,-0.54064,-0.21206467343691315
2018-05-31,1,1.1393300405933868e-18,0.9998727085410455,0.00012729145897065055,0.02401851638269737,-0.56623,-0.17615892388527898
2018-06-30,1,0.002436106390581515,0.9975635303656172,3.632437903211496e-07,0.00573452769701963,-0.5395,-0.17593207269926192
2018-07-31,1,3.402446724789324e-17,0.9998374388600179,0.0001625611399579828,0.036376881647021415,-0.5635,-0.21132995683693348
2018-08-31,1,0.0008647794649238194,0.9991349400082301,2.8052684509903025e-07,0.03142067218626033,-0.59875,-0.12364200923982778
2018-09-30,1,0.0002551843300946635,0.9996730600061737,7.175566373939326e-05,0.005928124577281068,-0.59446,-0.06629634417036782
2018-10-31,1,0.03458401491242215,0.9653559612517788,6.002383578480602e-05,-0.07160816300729687,-0.55284,0.1781926899296744
2018-11-30,1,4.9215227518767295e-34,0.9966792968997203,0.0033207031002596274,0.018379451586584293,-0.45996,0.1745777863133444
2018-12-31,1,3.9733662947455396e-11,0.7535689119401795,0.24643108802009384,-0.09216855250655133,-0.42491,-0.2925431691975197
2019-01-31,0,0.9586222978874608,0.018663006337557467,0.022714695774967462,0.07702204868578616,-0.50662,-0.13771027445449008
2019-02-28,1,1.5083907763627446e-12,0.9994424186556616,0.0005575813428358137,0.031901197372186094,-0.5822,-0.27778817557490176
2019-03-31,1,0.04048654915925763,0.9594503917797567,6.305906099479494e-05,0.017939023327188355,-0.60718,-0.15699165951404243
2019-04-30,1,0.0039012183294553646,0.9960087693162721,9.001235427827754e-05,0.04003969099539047,-0.61564,-0.21345216093944175
2019-05-31,1,0.042598957246701805,0.9514513453665867,0.005949697386686913,-0.0658951199739054,-0.58072,-0.40007124409658196
2019-06-30,1,0.21462436148464734,0.7851616620649604,0.00021397645040664162,0.06727155328433453,-0.57526,-0.37626415541356534
2019-07-31,1,0.0004420561421867717,0.999557849773242,9.408460396258459e-08,0.01500696852201669,-0.57804,-0.3560051609662277
2019-08-31,1,4.492335903998688e-12,0.9996665427364646,0.00033345725904793415,-0.016885438262698216,-0.52821,-0.3493958211449246
2019-09-30,1,0.013587089239062102,0.9861341713722673,0.0002787393886585832,0.019271217487848862,-0.51113,-0.37330473517709006
2019-10-31,1,0.05737363511056389,0.9426263515186156,1.3370775265269195e-08,0.021863889768652518,-0.54906,-0.625676476898043
2019-11-30,0,0.9934527460494422,0.0055835587616969206,0.0009636951889036994,0.035558244979882636,-0.57155,-0.6347058138925412
2019-12-31,1,0.000199605535054449,0.9989886895914979,0.0008117048734351622,0.028641434161612685,-0.55546,-0.600141508908361
2020-01-31,0,0.9706539042200824,0.029328074880019494,1.8020899925533992e-05,-0.000403925774843446,-0.62168,-0.6518901244862503
2020-02-29,0,0.9999549242087753,2.5286857286637015e-07,4.482292259970987e-05,-0.08247525461975269,-0.29565,-0.6483372190377866
2020-03-31,2,0.0012480362818670645,1.3002100222001687e-29,0.9987519637181027,-0.13338428940514319,0.27856,-0.6558599777679583
2020-04-30,2,5.8555679063249185e-05,1.3837001982259981e-15,0.9999414443209921,0.11954445140595736,0.16826,-0.5795204537286657
2020-05-31,0,0.9967591875636115,0.0007331355415848854,0.002507676894826974,0.046545178483323985,-0.26696,-0.5597827718509589
2020-06-30,0,0.9935296095589686,0.006408599433500179,6.179100757945524e-05,0.017579004921347525,-0.38524,-0.565040241823972
2020-07-31,0,0.9965437141141761,0.0011102812323284222,0.0023460046535264726,0.05722319808957994,-0.47698,-0.5097974688896398
2020-08-31,0,0.9933170015614758,0.006673636701520171,9.361737024480521e-06,0.06746853774131069,-0.50922,-0.573691444511605
2020-09-30,0,0.9932000389575765,0.006796103900942044,3.857141441852004e-06,-0.03816253324702453,-0.49263,-0.5684121470152366
2020-10-31,0,0.9027186881510636,0.09211427442611114,0.0051670374227910055,-0.025249571235059685,-0.5061,-0.4803013680702518
2020-11-30,0,0.9931228856691181,0.0003265845294769885,0.006550529801383657,0.10325735098865586,-0.56746,-0.42483416328414286
2020-12-31,1,0.2136828715036098,0.7860781186633579,0.00023900983302137528,0.036378597011141135,-0.60439,-0.4373277040943983
2021-01-31,0,0.5823158584874046,0.41672321071559626,0.0009609307970319985,-0.010242637728170113,-0.61927,-0.39885192309690665
2021-02-28,1,0.049017786412705766,0.9508240513852134,0.00015816220210730409,0.027425901151307004,-0.62702,-0.23337447547395623
2021-03-31,1,1.842024859181578e-19,0.9990434740466166,0.0009565259533284735,0.0443988712885719,-0.64835,0.27439538326205065
2021-04-30,1,8.732237750625941e-17,0.999206948125595,0.0007930518743790925,0.05155824141537634,-0.68219,0.20483123029531294
2021-05-31,1,1.5493634098853955e-16,0.9995718389504176,0.00042816104963756054,0.0065445543996796906,-0.69391,0.1860247943799712
2021-06-30,1,0.00020662384816478823,0.9997933214947198,5.4657169342764616e-08,0.022179638705972372,-0.68688,0.15821788558952465
2021-07-31,1,2.763641158950825e-13,0.999840887766919,0.00015911223282540025,0.024119150669491832,-0.65593,0.0569954849319036
2021-08-31,1,7.09562072956644e-17,0.9996955978014945,0.0003044021984555505,0.029325786948455723,-0.64762,0.20112864884710463
2021-09-30,1,0.0007700667247621275,0.9992279509714718,1.982303813526265e-06,-0.04772647119005194,-0.65406,0.3581435610750119
2021-10-31,1,3.1972424458392566e-21,0.9976343702599706,0.002365629740034697,0.06781146284090636,-0.62269,0.3568878196538956
2021-11-30,1,7.962333091449904e-18,0.9996306016778135,0.0003693983221818084,-0.008067335476835212,-0.55108,0.20989032142988723
2021-12-31,1,0.0007049383366281441,0.9992946976734093,3.639899670382312e-07,0.04521023285831806,-0.55607,0.18311939858528314
2022-01-31,1,0.001970793567042151,0.9980234157661216,5.790666781659074e-06,-0.05418303503194376,-0.54178,0.2647840642909152
2022-02-28,1,8.4608938736074225e-22,0.9956961925782335,0.004303807421776828,-0.029961309621236554,-0.43775,0.3773064980804285
2022-03-31,1,0.004505084900128686,0.9699060022702357,0.02558891282958436,0.03690106806285507,-0.37163,0.40295204989235867
2022-04-30,0,0.5405300348795786,5.057415913906113e-08,0.4594699145462633,-0.09186220910492796,-0.33545,0.6148018855099818
2022-05-31,2,0.007579398076698176,2.1176309563565774e-08,0.9924205807469534,0.002254837221233328,-0.25914,0.6108517566800558
2022-06-30,2,8.156535009157264e-05,3.1176963391790806e-15,0.9999184346499286,-0.0860596026896599,-0.17192,0.5239775809261813
2022-07-31,2,0.0005593547147209225,5.157944551053759e-14,0.9994406452851777,0.08809104656181903,-0.21951,0.5831859101827105
2022-08-31,2,9.242166040900233e-30,6.877164197884948e-17,1.0,-0.04165769787862672,-0.22546,0.58827955255494
2022-09-30,2,5.823128708410823e-36,1.2001005950832388e-20,1.0,-0.09700208498542474,-0.10692,0.6648200486635886
2022-10-31,2,2.38868295529833e-23,2.0855579376715026e-17,1.0,0.07814142725454279,-0.12732,0.42653124485255284
2022-11-30,2,4.106577736490259e-05,1.2018383129080655e-12,0.9999589342214745,0.05410123046304863,-0.18308,0.5319115586147601
2022-12-31,2,4.0121974664262614e-28,1.4422227358213024e-18,1.0,-0.05935534772848058,-0.22494,0.5147351476571197
2023-01-31,2,5.475828277010012e-29,3.1740578259735775e-16,1.0,0.06098911182319482,-0.30984,0.5779321612367393
2023-02-28,2,8.40985907931518e-31,6.151243067276303e-14,0.9999999999998863,-0.02546415162025673,-0.2733,0.5886036117797092
2023-03-31,2,1.7103671853334376e-34,9.624991219153702e-16,1.0,0.03640689517283411,-0.15591,0.6637962958249248
2023-04-30,2,4.785044952792655e-30,7.619746931000472e-16,1.0,0.015848730095468635,-0.19497,0.5959719075680124
2023-05-31,2,7.352734663106477e-30,1.1857063045975444e-15,1.0,0.004605433380640526,-0.21595,0.5914957166588352
2023-06-30,1,5.113648765683498e-08,0.9999999443828089,4.480650126195528e-09,0.06278696188345854,-0.23103,0.635305865991414
2023-07-31,1,2.5252478052385474e-06,0.9999974746062945,1.4594651395028033e-10,0.032208846368260394,-0.28354,0.6029670435892079
2023-08-31,1,2.275714818464205e-05,0.9999772408132387,2.038608356847527e-09,-0.016385513270933866,-0.33808,0.5870997431592174
2023-09-30,1,2.5231965336727655e-06,0.999997471502197,5.301241270668655e-09,-0.04859631893548051,-0.31713,0.5381899902286338
2023-10-31,2,4.992751758251849e-43,6.825559582879031e-38,1.0,-0.021947734640246856,-0.28915,0.8032800898254763
2023-11-30,1,2.166370290869446e-07,0.9999997829817411,3.812291381642746e-10,0.08740988281296183,-0.32412,0.8418528348234829
2023-12-31,1,6.9252742557116185e-06,0.9999930747248901,8.319719971778537e-13,0.0446437855014077,-0.36995,0.8795178497959499
2024-01-31,1,3.577345146365088e-05,0.9999642265233316,2.523957312141242e-11,0.015800981646172173,-0.40022,0.8614158816432542
2024-02-29,2,1.1812758753345685e-37,2.271500361598493e-41,1.0,0.050870516844639474,-0.43001,0.7958257997515715
2024-03-31,1,0.00017537427365005694,0.9998246247761471,9.502369102826858e-10,0.03217865524414919,-0.43455,0.8040255714075947
2024-04-30,1,1.3909287752848877e-05,0.9999860893001441,1.4121120321474175e-09,-0.04115493020866671,-0.41574,0.8290587173519985
2024-05-31,1,3.501709003154696e-05,0.9999649827811976,1.2871656937127947e-10,0.04934211655274836,-0.41303,0.8349704460534537
2024-06-30,1,1.210918162254216e-05,0.9999878907341224,8.427149902213382e-11,0.03467207847828309,-0.38609,0.8627147578363479
2024-07-31,1,6.254076353067113e-06,0.9999937458916321,3.1971293988282745e-11,0.012036214806310836,-0.36682,0.8579268399668207
2024-08-31,1,1.9906745482865084e-05,0.9999800932229027,3.16134911817499e-11,0.02309686579823204,-0.39564,0.8524644627852056
2024-09-30,2,2.5064825930730442e-53,3.5596047719712494e-59,1.0,0.02078710485762803,-0.43068,0.7979629762386646
2024-10-31,2,1.8616414246114727e-41,1.3710730427062171e-46,1.0,-0.008963612026778848,-0.4465,0.7839084740112737
2024-11-30,2,3.4175331559178256e-35,7.868979767188102e-39,1.0,0.05792321706696509,-0.47714,0.6723539899982091
2024-12-31,2,1.4183467108941116e-38,2.071223986793524e-43,1.0,-0.02070981526470572,-0.48737,0.7430484385078152
